,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
31,31,T17,GW4," Bryce Dallas Howard was Born on ( 1981-03-02 )  March 2, 1981  (age 37)   Los Angeles, California, U.S..  The Years active of Bryce Dallas Howard are 1989 - present.  The Parents of Bryce Dallas Howard are Ron Howard (father) , and  Cheryl Alley (mother).  The Relatives of Bryce Dallas Howard are Paige Howard (sister) ,  Clint Howard (uncle) ,  Rance Howard (grandfather) , and  Jean Speegle Howard (grandmother).  ",Bryce Dallas Howard lived with Ron Howard for a long time.,1,"bryce dallas howard was born on  (  1981 - 03 - 02  )   march 2 ,  1981   ( age 37 )    los angeles ,  california ,  u . s .  .   the years active of bryce dallas howard are 1989  -  present .   the parents of bryce dallas howard are ron howard  ( father )   ,  and  cheryl alley  ( mother )  .   the relatives of bryce dallas howard are paige howard  ( sister )   ,   clint howard  ( uncle )   ,   rance howard  ( grandfather )   ,  and  jean speegle howard  ( grandmother )  . ","[(('age', 18), ('lived', 3), 0, ['RelatedTo']), (('age', 18), ('long', 9), 0, ['RelatedTo']), (('age', 18), ('time', 10), 0, ['RelatedTo', 'Co-Hyponym']), (('time', 10), ('age', 18), 1, ['RelatedTo', 'CapableOf', 'Co-Hyponym']), (('years', 32), ('time', 10), 0, ['Co-Hyponym']), (('time', 10), ('years', 32), 1, ['RelatedTo', 'Co-Hyponym']), (('present', 41), ('time', 10), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('time', 10), ('present', 41), 1, ['RelatedTo', 'Hyponym']), (('sister', 73), ('long', 9), 0, ['RelatedTo'])]"
32,32,T17,GW4," Bryce Dallas Howard was Born on ( 1981-03-02 )  March 2, 1981  (age 37)   Los Angeles, California, U.S..  The Years active of Bryce Dallas Howard are 1989 - present.  The Spouse(s) of Bryce Dallas Howard are Seth Gabel ( m.  2006).  The Children of Bryce Dallas Howard are Theodore (b. 2007) , and  Beatrice (b. 2012). ",Bryce Dallas Howard has been working since 1981.,0,"bryce dallas howard was born on  (  1981 - 03 - 02  )   march 2 ,  1981   ( age 37 )    los angeles ,  california ,  u . s .  .   the years active of bryce dallas howard are 1989  -  present .   the spouse ( s )  of bryce dallas howard are seth gabel  (  m .   2006 )  .   the children of bryce dallas howard are theodore  ( b .  2007 )   ,  and  beatrice  ( b .  2012 )  . ","[(('age', 18), ('since', 6), 0, ['RelatedTo']), (('working', 5), ('2012', 80), 1, ['ExternalURL'])]"
33,33,T17,GW2," Bryce Dallas Howard was Born on ( 1981-03-02 )  March 2, 1981  (age 37)   Los Angeles, California, U.S..  The Years active of Bryce Dallas Howard are 1989 - present.  The Spouse(s) of Bryce Dallas Howard are Seth Gabel ( m.  2006).  The Children of Bryce Dallas Howard are Theodore (b. 2007) , and  Beatrice (b. 2012). ",Bryce Dallas Howard has been acting for more than 20 years.,2,"bryce dallas howard was born on  (  1981 - 03 - 02  )   march 2 ,  1981   ( age 37 )    los angeles ,  california ,  u . s .  .   the years active of bryce dallas howard are 1989  -  present .   the spouse ( s )  of bryce dallas howard are seth gabel  (  m .   2006 )  .   the children of bryce dallas howard are theodore  ( b .  2007 )   ,  and  beatrice  ( b .  2012 )  . ","[(('age', 18), ('years', 10), 0, ['RelatedTo', 'Antonym', 'Synonym', 'Co-Hyponym']), (('years', 10), ('age', 18), 1, ['Co-Hyponym', 'Synonym']), (('acting', 5), ('2012', 80), 1, ['ExternalURL'])]"
34,34,T17,GW2," The Occupation of Bryce Dallas Howard are Actress.  The Years active of Bryce Dallas Howard are 1989 - present.  The Parents of Bryce Dallas Howard are Ron Howard (father) , and  Cheryl Alley (mother).  The Relatives of Bryce Dallas Howard are Paige Howard (sister) ,  Clint Howard (uncle) ,  Rance Howard (grandfather) , and  Jean Speegle Howard (grandmother).  ",Bryce Dallas Howard's first acting job was in a cereal commercial.,1,"the occupation of bryce dallas howard are actress .   the years active of bryce dallas howard are 1989  -  present .   the parents of bryce dallas howard are ron howard  ( father )   ,  and  cheryl alley  ( mother )  .   the relatives of bryce dallas howard are paige howard  ( sister )   ,   clint howard  ( uncle )   ,   rance howard  ( grandfather )   ,  and  jean speegle howard  ( grandmother )  . ","[(('occupation', 1), ('acting', 6), 0, ['Co-Hyponym']), (('acting', 6), ('occupation', 1), 1, ['Co-Hyponym']), (('occupation', 1), ('job', 7), 0, ['RelatedTo', 'Antonym', 'Synonym', 'Co-Hyponym']), (('job', 7), ('occupation', 1), 1, ['RelatedTo', 'Synonym', 'Co-Hyponym'])]"
35,35,T17,GW2," Bryce Dallas Howard was Born on ( 1981-03-02 )  March 2, 1981  (age 37)   Los Angeles, California, U.S..  The Spouse(s) of Bryce Dallas Howard are Seth Gabel ( m.  2006).  The Children of Bryce Dallas Howard are Theodore (b. 2007) , and  Beatrice (b. 2012).  The Parents of Bryce Dallas Howard are Ron Howard (father) , and  Cheryl Alley (mother). ",Bryce Dallas Howard has 3 sons.,0,"bryce dallas howard was born on  (  1981 - 03 - 02  )   march 2 ,  1981   ( age 37 )    los angeles ,  california ,  u . s .  .   the spouse ( s )  of bryce dallas howard are seth gabel  (  m .   2006 )  .   the children of bryce dallas howard are theodore  ( b .  2007 )   ,  and  beatrice  ( b .  2012 )  .   the parents of bryce dallas howard are ron howard  ( father )   ,  and  cheryl alley  ( mother )  . ","[(('2', 14), ('3', 4), 0, ['Co-Hyponym']), (('3', 4), ('2', 14), 1, ['Co-Hyponym']), (('children', 50), ('sons', 5), 0, ['RelatedTo']), (('father', 81), ('sons', 5), 0, ['RelatedTo'])]"
36,36,T20,GW4," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Years active of Flatbush Zombies are 2010 - present.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",The rappers Flatbush Zombies got their start on the east coast.,2,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the years active of flatbush zombies are 2010  -  present .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('origin', 1), ('start', 6), 0, ['Co-Hyponym']), (('start', 6), ('origin', 1), 1, ['RelatedTo', 'Co-Hyponym']), (('coast', 10), ('east', 22), 1, ['RelatedTo']), (('coast', 23), ('east', 9), 0, ['RelatedTo']), (('hop', 25), ('start', 6), 0, ['Co-Hyponym']), (('start', 6), ('hop', 25), 1, ['Co-Hyponym']), (('hop', 30), ('start', 6), 0, ['Co-Hyponym']), (('start', 6), ('hop', 30), 1, ['Co-Hyponym']), (('action', 50), ('start', 6), 0, ['Hyponym']), (('start', 6), ('action', 50), 1, ['Hypernym', 'RelatedTo']), (('action', 50), ('coast', 10), 0, ['Hyponym']), (('coast', 10), ('action', 50), 1, ['Hypernym']), (('east', 9), ('world', 73), 1, ['RelatedTo'])]"
37,37,T20,GW4," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Labels of Flatbush Zombies are The Glorious Dead RecordsWarner.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",The rappers Flatbush Zombies have been signed by a big label.,1,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the labels of flatbush zombies are the glorious dead recordswarner .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('coast', 23), ('big', 9), 0, ['RelatedTo']), (('labels', 33), ('label', 10), 0, ['FormOf', 'RelatedTo']), (('dead', 40), ('zombies', 3), 0, ['RelatedTo']), (('world', 73), ('big', 9), 0, ['RelatedTo'])]"
38,38,T20,GW4," The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Years active of Flatbush Zombies are 2010 - present.  The Labels of Flatbush Zombies are The Glorious Dead RecordsWarner.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",The rappers Flatbush Zombies are known for performing with rock bands.,0,"the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the years active of flatbush zombies are 2010  -  present .   the labels of flatbush zombies are the glorious dead recordswarner .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('glorious', 34), ('known', 5), 0, ['RelatedTo']), (('known', 5), ('glorious', 34), 1, ['RelatedTo']), (('dead', 35), ('zombies', 3), 0, ['RelatedTo']), (('rock', 9), ('dead', 35), 1, ['NotHasProperty']), (('action', 45), ('performing', 7), 0, ['Synonym']), (('performing', 7), ('action', 45), 1, ['IsA', 'Causes']), (('action', 45), ('rock', 9), 0, ['Hyponym']), (('rock', 9), ('action', 45), 1, ['Hypernym']), (('world', 68), ('rock', 9), 0, ['Co-Hyponym']), (('rock', 9), ('world', 68), 1, ['Co-Hyponym'])]"
39,39,T20,GW0," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Years active of Flatbush Zombies are 2010 - present.  The Labels of Flatbush Zombies are The Glorious Dead RecordsWarner.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",Flatbush Zombies have made music for over five years now.,2,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the years active of flatbush zombies are 2010  -  present .   the labels of flatbush zombies are the glorious dead recordswarner .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('new', 8), ('made', 3), 0, ['RelatedTo']), (('dead', 35), ('zombies', 1), 0, ['RelatedTo']), (('action', 45), ('music', 4), 0, ['HasContext']), (('era', 51), ('years', 8), 0, ['Co-Hyponym']), (('years', 8), ('era', 51), 1, ['Co-Hyponym'])]"
40,40,T20,GW0," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Years active of Flatbush Zombies are 2010 - present.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",Flatbush Zombies have worked with rappers outside of New York.,1,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the years active of flatbush zombies are 2010  -  present .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ",
41,41,T20,GW0," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Labels of Flatbush Zombies are The Glorious Dead RecordsWarner.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta.  The Website of Flatbush Zombies are www.thegloriousdead.com.  ",Flatbush Zombies are signed to RCA records.,0,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the labels of flatbush zombies are the glorious dead recordswarner .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta .   the website of flatbush zombies are www . thegloriousdead . com . ","[(('dead', 24), ('zombies', 1), 0, ['RelatedTo'])]"
42,42,T20,GW1," The Origin of Flatbush Zombies are Flatbush, New York, U.S..  The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Years active of Flatbush Zombies are 2010 - present.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ","Flatbush Zombies are named, in part, after the city they are from.",2,"the origin of flatbush zombies are flatbush ,  new york ,  u . s .  .   the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the years active of flatbush zombies are 2010  -  present .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('city', 10), ('new', 8), 1, ['RelatedTo']), (('york', 9), ('city', 10), 0, ['IsA', 'RelatedTo']), (('city', 10), ('york', 9), 1, ['RelatedTo']), (('east', 22), ('part', 6), 0, ['Co-Hyponym']), (('part', 6), ('east', 22), 1, ['Co-Hyponym']), (('coast', 23), ('part', 6), 0, ['Synonym']), (('hip', 24), ('part', 6), 0, ['Hypernym']), (('part', 6), ('hip', 24), 1, ['Hyponym']), (('hop', 25), ('part', 6), 0, ['Co-Hyponym']), (('part', 6), ('hop', 25), 1, ['Co-Hyponym']), (('hip', 29), ('part', 6), 0, ['Hypernym']), (('part', 6), ('hip', 29), 1, ['Hyponym']), (('hop', 30), ('part', 6), 0, ['Co-Hyponym']), (('part', 6), ('hop', 30), 1, ['Co-Hyponym']), (('action', 50), ('part', 6), 0, ['RelatedTo']), (('world', 73), ('part', 6), 0, ['IsA', 'Hypernym', 'Co-Hyponym']), (('part', 6), ('world', 73), 1, ['Co-Hyponym', 'Hyponym'])]"
43,43,T20,GW1," The Genres of Flatbush Zombies are East Coast hip hop , and  psychedelic hip hop.  The Years active of Flatbush Zombies are 2010 - present.  The Labels of Flatbush Zombies are The Glorious Dead RecordsWarner.  The Associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , and Skepta. ",Flatbush Zombies preferred making music with RecordsWarner over The Glorious Dead.,1,"the genres of flatbush zombies are east coast hip hop  ,  and  psychedelic hip hop .   the years active of flatbush zombies are 2010  -  present .   the labels of flatbush zombies are the glorious dead recordswarner .   the associated acts of flatbush zombies are action bronson  ,  rza  ,  pro era  ,  asap mob  ,  bodega bamz  ,  danny brown  ,  kilo kish  ,  the underachievers  ,  world ' s fair  ,  joey badass  ,  and skepta . ","[(('music', 4), ('genres', 1), 1, ['RelatedTo']), (('dead', 10), ('zombies', 4), 1, ['RelatedTo']), (('hip', 8), ('music', 4), 0, ['HasContext']), (('music', 4), ('hip', 8), 1, ['RelatedTo']), (('hop', 9), ('music', 4), 0, ['RelatedTo']), (('music', 4), ('hop', 9), 1, ['RelatedTo']), (('hip', 13), ('music', 4), 0, ['HasContext']), (('music', 4), ('hip', 13), 1, ['RelatedTo']), (('hop', 14), ('music', 4), 0, ['RelatedTo']), (('music', 4), ('hop', 14), 1, ['RelatedTo']), (('dead', 10), ('zombies', 21), 1, ['RelatedTo']), (('dead', 10), ('zombies', 31), 1, ['RelatedTo']), (('dead', 35), ('zombies', 1), 0, ['RelatedTo']), (('dead', 10), ('zombies', 43), 1, ['RelatedTo']), (('action', 45), ('music', 4), 0, ['HasContext']), (('world', 68), ('dead', 10), 0, ['Co-Hyponym']), (('dead', 10), ('world', 68), 1, ['Co-Hyponym'])]"
