,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
27,27,T53,GW4," The Directed by of Florence Foster Jenkins are Stephen Frears.  The Produced by of Florence Foster Jenkins are Michael Kuhn, and Tracey Seaward.  The Starring of Florence Foster Jenkins are Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson, and Nina Arianda.  The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",Florence Foster Jenkins was a film that was produced by Stephen Frears.,0,"the directed by of florence foster jenkins are stephen frears .   the produced by of florence foster jenkins are michael kuhn ,  and tracey seaward .   the starring of florence foster jenkins are meryl streep ,  hugh grant ,  simon helberg ,  rebecca ferguson ,  and nina arianda .   the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('production', 50), ('film', 5), 0, ['Hyponym']), (('film', 5), ('production', 50), 1, ['Hypernym']), (('production', 50), ('produced', 8), 0, ['RelatedTo']), (('films', 60), ('film', 5), 0, ['FormOf', 'RelatedTo']), (('films', 64), ('film', 5), 0, ['FormOf', 'RelatedTo'])]"
28,28,T53,GW4," The Starring of Florence Foster Jenkins are Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson, and Nina Arianda.  Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Country of Florence Foster Jenkins are United Kingdom, and France.  The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",The film Florence Foster Jenkins was shot entirely in the United Kingdom.,1,"the starring of florence foster jenkins are meryl streep ,  hugh grant ,  simon helberg ,  rebecca ferguson ,  and nina arianda .   florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the country of florence foster jenkins are united kingdom ,  and france .   the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('shot', 6), ('film', 42), 1, ['HasContext', 'RelatedTo']), (('kingdom', 11), ('united', 57), 1, ['RelatedTo']), (('kingdom', 58), ('united', 10), 0, ['RelatedTo']), (('country', 77), ('united', 10), 0, ['RelatedTo']), (('country', 77), ('kingdom', 11), 0, ['Hyponym']), (('kingdom', 11), ('country', 77), 1, ['Hypernym', 'RelatedTo', 'IsA']), (('kingdom', 11), ('united', 83), 1, ['RelatedTo']), (('kingdom', 84), ('united', 10), 0, ['RelatedTo']), (('production', 90), ('film', 1), 0, ['Hyponym']), (('film', 1), ('production', 90), 1, ['Hypernym']), (('films', 100), ('film', 1), 0, ['FormOf', 'RelatedTo']), (('films', 104), ('film', 1), 0, ['FormOf', 'RelatedTo'])]"
29,29,T53,GW4," Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Starring of Florence Foster Jenkins are Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson, and Nina Arianda.  The Box office of Florence Foster Jenkins are $56 million.   The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",The film Florence Foster Jenkins earned money at the box office.,2,"florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the starring of florence foster jenkins are meryl streep ,  hugh grant ,  simon helberg ,  rebecca ferguson ,  and nina arianda .   the box office of florence foster jenkins are  $ 56 million .    the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('box', 77), ('office', 10), 0, ['RelatedTo']), (('money', 6), ('office', 78), 1, ['AtLocation']), (('box', 9), ('office', 78), 1, ['RelatedTo']), (('production', 89), ('film', 1), 0, ['Hyponym']), (('film', 1), ('production', 89), 1, ['Hypernym']), (('company', 90), ('money', 6), 0, ['Desires', 'RelatedTo']), (('company', 90), ('office', 10), 0, ['RelatedTo']), (('office', 10), ('company', 90), 1, ['RelatedTo']), (('films', 99), ('film', 1), 0, ['FormOf', 'RelatedTo']), (('films', 103), ('film', 1), 0, ['FormOf', 'RelatedTo'])]"
30,30,T53,GW1," The Distributed by of Florence Foster Jenkins are Pathe Distribution (France), and 20th Century Fox (UK).  Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Budget of Florence Foster Jenkins are $29 million.  The Box office of Florence Foster Jenkins are $56 million.  ",Florence Foster Jenkins made less than 25 million dollar profit at the box office.,0,"the distributed by of florence foster jenkins are pathe distribution  ( france )  ,  and 20th century fox  ( uk )  .   florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the budget of florence foster jenkins are  $ 29 million .   the box office of florence foster jenkins are  $ 56 million . ","[(('distribution', 9), ('box', 12), 0, ['RelatedTo']), (('century', 16), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('century', 16), 1, ['Co-Hyponym']), (('century', 16), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('century', 16), 1, ['Co-Hyponym']), (('century', 16), ('dollar', 8), 0, ['RelatedTo']), (('fox', 17), ('box', 12), 0, ['AtLocation']), (('made', 3), ('uk', 19), 1, ['HasContext']), (('dollar', 8), ('uk', 19), 1, ['HasContext']), (('office', 13), ('uk', 19), 1, ['HasContext']), (('23', 29), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('23', 29), 1, ['Co-Hyponym']), (('23', 29), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('23', 29), 1, ['Co-Hyponym']), (('23', 37), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('23', 37), 1, ['Co-Hyponym']), (('23', 37), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('23', 37), 1, ['Co-Hyponym']), (('dollar', 8), ('united', 56), 1, ['RelatedTo']), (('13', 61), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('13', 61), 1, ['Co-Hyponym']), (('13', 61), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('13', 61), 1, ['Co-Hyponym']), (('13', 69), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('13', 69), 1, ['Co-Hyponym']), (('13', 69), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('13', 69), 1, ['Co-Hyponym']), (('29', 83), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('29', 83), 1, ['Co-Hyponym']), (('29', 83), ('million', 7), 0, ['Co-Hyponym']), (('million', 7), ('29', 83), 1, ['Co-Hyponym']), (('million', 84), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('million', 84), 1, ['Co-Hyponym']), (('box', 87), ('made', 3), 0, ['RelatedTo']), (('box', 87), ('office', 13), 0, ['RelatedTo']), (('box', 12), ('office', 88), 1, ['RelatedTo']), (('million', 96), ('25', 6), 0, ['Co-Hyponym']), (('25', 6), ('million', 96), 1, ['Co-Hyponym'])]"
31,31,T53,GW1," The Distributed by of Florence Foster Jenkins are Pathe Distribution (France), and 20th Century Fox (UK).  Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Country of Florence Foster Jenkins are United Kingdom, and France.  The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",More of Florence Foster Jenkins was shot in France than the United Kingdom.,1,"the distributed by of florence foster jenkins are pathe distribution  ( france )  ,  and 20th century fox  ( uk )  .   florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the country of florence foster jenkins are united kingdom ,  and france .   the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('kingdom', 12), ('uk', 19), 1, ['RelatedTo']), (('shot', 6), ('film', 41), 1, ['HasContext', 'RelatedTo']), (('kingdom', 12), ('united', 56), 1, ['RelatedTo']), (('kingdom', 57), ('united', 11), 0, ['RelatedTo']), (('country', 76), ('france', 8), 0, ['Antonym', 'RelatedTo']), (('france', 8), ('country', 76), 1, ['RelatedTo', 'IsA']), (('country', 76), ('united', 11), 0, ['RelatedTo']), (('country', 76), ('kingdom', 12), 0, ['Hyponym']), (('kingdom', 12), ('country', 76), 1, ['Hypernym', 'RelatedTo', 'IsA']), (('kingdom', 12), ('united', 82), 1, ['RelatedTo']), (('kingdom', 83), ('united', 11), 0, ['RelatedTo'])]"
32,32,T53,GW1," The Distributed by of Florence Foster Jenkins are Pathe Distribution (France), and 20th Century Fox (UK).  Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Budget of Florence Foster Jenkins are $29 million.  The Box office of Florence Foster Jenkins are $56 million.  ",Florence Foster Jenkins was released in Spring and Summer of 2016.,2,"the distributed by of florence foster jenkins are pathe distribution  ( france )  ,  and 20th century fox  ( uk )  .   florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the budget of florence foster jenkins are  $ 29 million .   the box office of florence foster jenkins are  $ 56 million . ","[(('released', 4), ('release', 26), 1, ['FormOf', 'RelatedTo']), (('spring', 6), ('release', 26), 1, ['RelatedTo']), (('may', 46), ('spring', 6), 0, ['RelatedTo']), (('summer', 8), ('may', 46), 1, ['RelatedTo']), (('summer', 8), ('july', 62), 1, ['RelatedTo'])]"
33,33,T53,GW2," Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Starring of Florence Foster Jenkins are Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson, and Nina Arianda.  The Box office of Florence Foster Jenkins are $56 million.   The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",The film Florence Foster Jenkins had fewer than 3 star actors.,0,"florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the starring of florence foster jenkins are meryl streep ,  hugh grant ,  simon helberg ,  rebecca ferguson ,  and nina arianda .   the box office of florence foster jenkins are  $ 56 million .    the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('star', 9), ('film', 19), 1, ['RelatedTo']), (('actors', 10), ('film', 19), 1, ['IsA']), (('6', 23), ('3', 8), 0, ['Co-Hyponym']), (('3', 8), ('6', 23), 1, ['Co-Hyponym']), (('starring', 54), ('star', 9), 0, ['FormOf', 'RelatedTo', 'Synonym']), (('star', 9), ('starring', 54), 1, ['Synonym']), (('production', 89), ('film', 1), 0, ['Hyponym']), (('film', 1), ('production', 89), 1, ['Hypernym']), (('films', 99), ('film', 1), 0, ['FormOf', 'RelatedTo']), (('films', 103), ('film', 1), 0, ['FormOf', 'RelatedTo'])]"
34,34,T53,GW2," The Distributed by of Florence Foster Jenkins are Pathe Distribution (France), and 20th Century Fox (UK).  Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Country of Florence Foster Jenkins are United Kingdom, and France.  The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",The film Florence Foster Jenkins was first released in France.,1,"the distributed by of florence foster jenkins are pathe distribution  ( france )  ,  and 20th century fox  ( uk )  .   florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the country of florence foster jenkins are united kingdom ,  and france .   the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('century', 16), ('first', 6), 0, ['RelatedTo']), (('released', 7), ('release', 26), 1, ['FormOf', 'RelatedTo']), (('date', 27), ('first', 6), 0, ['RelatedTo', 'Co-Hyponym']), (('first', 6), ('date', 27), 1, ['Co-Hyponym']), (('country', 76), ('france', 9), 0, ['Antonym', 'RelatedTo']), (('france', 9), ('country', 76), 1, ['RelatedTo', 'IsA']), (('production', 89), ('film', 1), 0, ['Hyponym']), (('film', 1), ('production', 89), 1, ['Hypernym']), (('films', 99), ('film', 1), 0, ['FormOf', 'RelatedTo']), (('films', 103), ('film', 1), 0, ['FormOf', 'RelatedTo'])]"
35,35,T53,GW2," Florence Foster Jenkins was Release date on 23 April 2016  ( 2016-04-23 )  (Belfast Film Festival), 6 May 2016  ( 2016-05-06 )  (United Kingdom), and 13 July 2016  ( 2016-07-13 )  (France).  The Starring of Florence Foster Jenkins are Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson, and Nina Arianda.  The Box office of Florence Foster Jenkins are $56 million.   The Production company of Florence Foster Jenkins are Pathe, BBC Films, and Qwerty Films. ",The film Florence Foster Jenkins earned money.,2,"florence foster jenkins was release date on 23 april 2016   (  2016 - 04 - 23  )    ( belfast film festival )  ,  6 may 2016   (  2016 - 05 - 06  )    ( united kingdom )  ,  and 13 july 2016   (  2016 - 07 - 13  )    ( france )  .   the starring of florence foster jenkins are meryl streep ,  hugh grant ,  simon helberg ,  rebecca ferguson ,  and nina arianda .   the box office of florence foster jenkins are  $ 56 million .    the production company of florence foster jenkins are pathe ,  bbc films ,  and qwerty films . ","[(('money', 6), ('office', 78), 1, ['AtLocation']), (('production', 89), ('film', 1), 0, ['Hyponym']), (('film', 1), ('production', 89), 1, ['Hypernym']), (('company', 90), ('money', 6), 0, ['Desires', 'RelatedTo']), (('films', 99), ('film', 1), 0, ['FormOf', 'RelatedTo']), (('films', 103), ('film', 1), 0, ['FormOf', 'RelatedTo'])]"
36,36,T73,GW6," Eugene Kaspersky was Born on Yevgeny Valentinovich Kaspersky    ( 1965-10-04 )  4 October 1965  (age 53)   Novorossiysk, Krasnodar Krai, Soviet Union.  The Children of Eugene Kaspersky are Maxim (b. 1989), and Ivan (b. 1991).   The Net worth of Eugene Kaspersky are $1.3 billion (May 2017).  The Spouse(s) of Eugene Kaspersky are Natalya Kaspersky (1986 - 1998). ",Eugene Kaspersky had a net worth over a million dollars in spring of 2017.,0,"eugene kaspersky was born on yevgeny valentinovich kaspersky     (  1965 - 10 - 04  )   4 october 1965   ( age 53 )    novorossiysk ,  krasnodar krai ,  soviet union .   the children of eugene kaspersky are maxim  ( b .  1989 )  ,  and ivan  ( b .  1991 )  .    the net worth of eugene kaspersky are  $ 1 . 3 billion  ( may 2017 )  .   the spouse ( s )  of eugene kaspersky are natalya kaspersky  ( 1986  -  1998 )  . ","[(('10', 11), ('million', 8), 0, ['Co-Hyponym']), (('million', 8), ('10', 11), 1, ['Co-Hyponym']), (('billion', 62), ('million', 8), 0, ['Synonym', 'RelatedTo', 'Co-Hyponym']), (('million', 8), ('billion', 62), 1, ['Synonym', 'RelatedTo', 'Co-Hyponym']), (('may', 64), ('spring', 11), 0, ['RelatedTo'])]"
37,37,T73,GW6," The Children of Eugene Kaspersky are Maxim (b. 1989), and Ivan (b. 1991).   Eugene Kaspersky was Born on Yevgeny Valentinovich Kaspersky    ( 1965-10-04 )  4 October 1965  (age 53)   Novorossiysk, Krasnodar Krai, Soviet Union.  The Net worth of Eugene Kaspersky are $1.3 billion (May 2017).  The Spouse(s) of Eugene Kaspersky are Natalya Kaspersky (1986 - 1998). ",Natalya Kaspersky has two children.,1,"the children of eugene kaspersky are maxim  ( b .  1989 )  ,  and ivan  ( b .  1991 )  .    eugene kaspersky was born on yevgeny valentinovich kaspersky     (  1965 - 10 - 04  )   4 october 1965   ( age 53 )    novorossiysk ,  krasnodar krai ,  soviet union .   the net worth of eugene kaspersky are  $ 1 . 3 billion  ( may 2017 )  .   the spouse ( s )  of eugene kaspersky are natalya kaspersky  ( 1986  -  1998 )  . ","[(('4', 36), ('two', 3), 0, ['Co-Hyponym']), (('two', 3), ('4', 36), 1, ['Co-Hyponym']), (('children', 4), ('age', 40), 1, ['RelatedTo']), (('1', 59), ('two', 3), 0, ['Co-Hyponym']), (('two', 3), ('1', 59), 1, ['Co-Hyponym']), (('3', 61), ('two', 3), 0, ['Co-Hyponym']), (('two', 3), ('3', 61), 1, ['Co-Hyponym'])]"
38,38,T73,GW6," The Children of Eugene Kaspersky are Maxim (b. 1989), and Ivan (b. 1991).   Eugene Kaspersky was Born on Yevgeny Valentinovich Kaspersky    ( 1965-10-04 )  4 October 1965  (age 53)   Novorossiysk, Krasnodar Krai, Soviet Union.  The Occupation of Eugene Kaspersky are Chairman and CEO of Kaspersky Lab.  The Known for of Eugene Kaspersky are Founder of Kaspersky Lab. ",Maxim Kaspersky was the vice-chairperson of Kaspersky Lab.,2,"the children of eugene kaspersky are maxim  ( b .  1989 )  ,  and ivan  ( b .  1991 )  .    eugene kaspersky was born on yevgeny valentinovich kaspersky     (  1965 - 10 - 04  )   4 october 1965   ( age 53 )    novorossiysk ,  krasnodar krai ,  soviet union .   the occupation of eugene kaspersky are chairman and ceo of kaspersky lab .   the known for of eugene kaspersky are founder of kaspersky lab . ","[(('chairman', 57), ('chairperson', 6), 0, ['Synonym', 'IsA']), (('chairperson', 6), ('chairman', 57), 1, ['RelatedTo', 'Synonym', 'EtymologicallyRelatedTo'])]"
